"Mod name","Registry name","Item ID","Display name","Exists"
"Botania","botania:green_pavement_stairs","botania:green_pavement_stairs","Green Portuguese Pavement Stairs","true"
"Botania","botania:green_petal_block","botania:green_petal_block","Green Petal Block","true"
"Botania","botania:green_shiny_flower","botania:green_shiny_flower","Glimmering Green Flower","true"
"Botania","botania:heisei_dream","botania:heisei_dream","Heisei Dream","true"
"Botania","botania:hopperhock","botania:hopperhock","Hopperhock","true"
"Botania","botania:hopperhock_chibi","botania:hopperhock_chibi","Hopperhock Petite","true"
"Botania","botania:hourglass","botania:hourglass","Hovering Hourglass","true"
"Botania","botania:hyacidus","botania:hyacidus","Hyacidus","true"
"Botania","botania:hydroangeas","botania:hydroangeas","Hydroangeas","true"
"Botania","botania:hydroangeas_motif","botania:hydroangeas_motif","Hydroangeas Motif","true"
"Botania","botania:incense_plate","botania:incense_plate","Incense Plate","true"
"Botania","botania:infrangible_platform","botania:infrangible_platform","Infrangible Platform","true"
"Botania","botania:infused_grass","botania:infused_grass","Infused Grass","true"
"Botania","botania:jaded_amaranthus","botania:jaded_amaranthus","Jaded Amaranthus","true"
"Botania","botania:jiyuulia","botania:jiyuulia","Jiyuulia","true"
"Botania","botania:kekimurus","botania:kekimurus","Kekimurus","true"
"Botania","botania:labelia","botania:labelia","Labellia","true"
"Botania","botania:lavender_quartz","botania:lavender_quartz","Block of Lavender Quartz","true"
"Botania","botania:lavender_quartz_pillar","botania:lavender_quartz_pillar","Pillar Lavender Quartz Block","true"
"Botania","botania:lavender_quartz_slab","botania:lavender_quartz_slab","Lavender Quartz Slab","true"
"Botania","botania:lavender_quartz_stairs","botania:lavender_quartz_stairs","Lavender Quartz Stairs","true"
"Botania","botania:light_blue_buried_petals","botania:light_blue_petal","Mystical Light Blue Petal","true"
"Botania","botania:light_blue_double_flower","botania:light_blue_double_flower","Tall Mystical Light Blue Flower","true"
"Botania","botania:light_blue_floating_flower","botania:light_blue_floating_flower","Floating Light Blue Flower","true"
"Botania","botania:light_blue_mushroom","botania:light_blue_mushroom","Light Blue Shimmering Mushroom","true"
"Botania","botania:light_blue_mystical_flower","botania:light_blue_mystical_flower","Mystical Light Blue Flower","true"
"Botania","botania:light_blue_petal_block","botania:light_blue_petal_block","Light Blue Petal Block","true"
"Botania","botania:light_blue_shiny_flower","botania:light_blue_shiny_flower","Glimmering Light Blue Flower","true"
"Botania","botania:light_gray_buried_petals","botania:light_gray_petal","Mystical Light Gray Petal","true"
"Botania","botania:light_gray_double_flower","botania:light_gray_double_flower","Tall Mystical Light Gray Flower","true"
"Botania","botania:light_gray_floating_flower","botania:light_gray_floating_flower","Floating Light Gray Flower","true"
"Botania","botania:light_gray_mushroom","botania:light_gray_mushroom","Light Gray Shimmering Mushroom","true"
"Botania","botania:light_gray_mystical_flower","botania:light_gray_mystical_flower","Mystical Light Gray Flower","true"
"Botania","botania:light_gray_petal_block","botania:light_gray_petal_block","Light Gray Petal Block","true"
"Botania","botania:light_gray_shiny_flower","botania:light_gray_shiny_flower","Glimmering Light Gray Flower","true"
"Botania","botania:light_launcher","botania:light_launcher","Luminizer Launcher","true"
"Botania","botania:light_relay","botania:light_relay","Luminizer","true"
"Botania","botania:lime_buried_petals","botania:lime_petal","Mystical Lime Petal","true"
"Botania","botania:lime_double_flower","botania:lime_double_flower","Tall Mystical Lime Flower","true"
"Botania","botania:lime_floating_flower","botania:lime_floating_flower","Floating Lime Flower","true"
"Botania","botania:lime_mushroom","botania:lime_mushroom","Lime Shimmering Mushroom","true"
"Botania","botania:lime_mystical_flower","botania:lime_mystical_flower","Mystical Lime Flower","true"
"Botania","botania:lime_petal_block","botania:lime_petal_block","Lime Petal Block","true"
"Botania","botania:lime_shiny_flower","botania:lime_shiny_flower","Glimmering Lime Flower","true"
"Botania","botania:livingrock","botania:livingrock","Livingrock","true"
"Botania","botania:livingrock_bricks","botania:livingrock_bricks","Livingrock Brick","true"
"Botania","botania:livingrock_bricks_slab","botania:livingrock_bricks_slab","Livingrock Brick Slab","true"
"Botania","botania:livingrock_bricks_stairs","botania:livingrock_bricks_stairs","Livingrock Brick Stairs","true"
"Botania","botania:livingrock_bricks_wall","botania:livingrock_bricks_wall","Livingrock Brick Wall","true"
"Botania","botania:livingrock_slab","botania:livingrock_slab","Livingrock Slab","true"
"Botania","botania:livingrock_stairs","botania:livingrock_stairs","Livingrock Stairs","true"
"Botania","botania:livingrock_wall","botania:livingrock_wall","Livingrock Wall","true"
"Botania","botania:livingwood","botania:livingwood","Livingwood","true"
"Botania","botania:livingwood_fence","botania:livingwood_fence","Livingwood Fence","true"
"Botania","botania:livingwood_fence_gate","botania:livingwood_fence_gate","Livingwood Fence Gate","true"
"Botania","botania:livingwood_planks","botania:livingwood_planks","Livingwood Planks","true"
"Botania","botania:livingwood_planks_slab","botania:livingwood_planks_slab","Livingwood Plank Slab","true"
"Botania","botania:livingwood_planks_stairs","botania:livingwood_planks_stairs","Livingwood Plank Stairs","true"
"Botania","botania:livingwood_slab","botania:livingwood_slab","Livingwood Slab","true"
"Botania","botania:livingwood_stairs","botania:livingwood_stairs","Livingwood Stairs","true"
"Botania","botania:livingwood_wall","botania:livingwood_wall","Livingwood Wall","true"
"Botania","botania:loonium","botania:loonium","Loonium","true"
"Botania","botania:magenta_buried_petals","botania:magenta_petal","Mystical Magenta Petal","true"
"Botania","botania:magenta_double_flower","botania:magenta_double_flower","Tall Mystical Magenta Flower","true"
"Botania","botania:magenta_floating_flower","botania:magenta_floating_flower","Floating Magenta Flower","true"
"Botania","botania:magenta_mushroom","botania:magenta_mushroom","Magenta Shimmering Mushroom","true"
"Botania","botania:magenta_mystical_flower","botania:magenta_mystical_flower","Mystical Magenta Flower","true"
"Botania","botania:magenta_petal_block","botania:magenta_petal_block","Magenta Petal Block","true"
"Botania","botania:magenta_shiny_flower","botania:magenta_shiny_flower","Glimmering Magenta Flower","true"
"Botania","botania:mana_bomb","botania:mana_bomb","Manastorm Charge","true"
"Botania","botania:mana_detector","botania:mana_detector","Mana Detector","true"
"Botania","botania:mana_diamond_block","botania:mana_diamond_block","Block of Mana Diamond","true"
"Botania","botania:mana_distributor","botania:mana_distributor","Mana Splitter","true"
"Botania","botania:mana_flame","","Mana Flash","true"
"Botania","botania:mana_fluxfield","botania:mana_fluxfield","Mana Fluxfield","true"
"Botania","botania:mana_glass","botania:mana_glass","Managlass","true"
"Botania","botania:mana_glass_pane","botania:mana_glass_pane","Managlass Pane","true"
"Botania","botania:mana_pool","botania:mana_pool","Mana Pool","true"
"Botania","botania:mana_pylon","botania:mana_pylon","Mana Pylon","true"
"Botania","botania:mana_quartz","botania:mana_quartz","Block of Mana Quartz","true"
"Botania","botania:mana_quartz_pillar","botania:mana_quartz_pillar","Pillar Mana Quartz Block","true"
"Botania","botania:mana_quartz_slab","botania:mana_quartz_slab","Mana Quartz Slab","true"
"Botania","botania:mana_quartz_stairs","botania:mana_quartz_stairs","Mana Quartz Stairs","true"
"Botania","botania:mana_spreader","botania:mana_spreader","Mana Spreader","true"
"Botania","botania:mana_void","botania:mana_void","Mana Void","true"
"Botania","botania:manastar","botania:manastar","Manastar","true"
"Botania","botania:manasteel_block","botania:manasteel_block","Block of Manasteel","true"
"Botania","botania:marimorphosis","botania:marimorphosis","Marimorphosis","true"
"Botania","botania:marimorphosis_chibi","botania:marimorphosis_chibi","Marimorphosis Petite","true"
"Botania","botania:medumone","botania:medumone","Medumone","true"
"Botania","botania:metamorphic_desert_bricks","botania:metamorphic_desert_bricks","Metamorphic Desert Stone Bricks","true"
"Botania","botania:metamorphic_desert_bricks_slab","botania:metamorphic_desert_bricks_slab","Metamorphic Desert Stone Brick Slab","true"
"Botania","botania:metamorphic_desert_bricks_stairs","botania:metamorphic_desert_bricks_stairs","Metamorphic Desert Stone Brick Stairs","true"
"Botania","botania:metamorphic_desert_bricks_wall","botania:metamorphic_desert_bricks_wall","Metamorphic Desert Brick Wall","true"
"Botania","botania:metamorphic_desert_cobblestone","botania:metamorphic_desert_cobblestone","Metamorphic Desert Cobblestone","true"
"Botania","botania:metamorphic_desert_cobblestone_slab","botania:metamorphic_desert_cobblestone_slab","Metamorphic Desert Cobblestone Slab","true"
"Botania","botania:metamorphic_desert_cobblestone_stairs","botania:metamorphic_desert_cobblestone_stairs","Metamorphic Desert Cobblestone Stairs","true"
"Botania","botania:metamorphic_desert_cobblestone_wall","botania:metamorphic_desert_cobblestone_wall","Metamorphic Desert Cobblestone Wall","true"
"Botania","botania:metamorphic_desert_stone","botania:metamorphic_desert_stone","Metamorphic Desert Stone","true"
"Botania","botania:metamorphic_desert_stone_slab","botania:metamorphic_desert_stone_slab","Metamorphic Desert Stone Slab","true"
"Botania","botania:metamorphic_desert_stone_stairs","botania:metamorphic_desert_stone_stairs","Metamorphic Desert Stone Stairs","true"
"Botania","botania:metamorphic_forest_bricks","botania:metamorphic_forest_bricks","Metamorphic Forest Stone Bricks","true"
"Botania","botania:metamorphic_forest_bricks_slab","botania:metamorphic_forest_bricks_slab","Metamorphic Forest Stone Brick Slab","true"
"Botania","botania:metamorphic_forest_bricks_stairs","botania:metamorphic_forest_bricks_stairs","Metamorphic Forest Stone Brick Stairs","true"
"Botania","botania:metamorphic_forest_bricks_wall","botania:metamorphic_forest_bricks_wall","Metamorphic Forest Brick Wall","true"
"Botania","botania:metamorphic_forest_cobblestone","botania:metamorphic_forest_cobblestone","Metamorphic Forest Cobblestone","true"
"Botania","botania:metamorphic_forest_cobblestone_slab","botania:metamorphic_forest_cobblestone_slab","Metamorphic Forest Cobblestone Slab","true"
"Botania","botania:metamorphic_forest_cobblestone_stairs","botania:metamorphic_forest_cobblestone_stairs","Metamorphic Forest Cobblestone Stairs","true"
"Botania","botania:metamorphic_forest_cobblestone_wall","botania:metamorphic_forest_cobblestone_wall","Metamorphic Forest Cobblestone Wall","true"
"Botania","botania:metamorphic_forest_stone","botania:metamorphic_forest_stone","Metamorphic Forest Stone","true"
"Botania","botania:metamorphic_forest_stone_slab","botania:metamorphic_forest_stone_slab","Metamorphic Forest Stone Slab","true"
"Botania","botania:metamorphic_forest_stone_stairs","botania:metamorphic_forest_stone_stairs","Metamorphic Forest Stone Stairs","true"
"Botania","botania:metamorphic_fungal_bricks","botania:metamorphic_fungal_bricks","Metamorphic Fungal Stone Bricks","true"
"Botania","botania:metamorphic_fungal_bricks_slab","botania:metamorphic_fungal_bricks_slab","Metamorphic Fungal Stone Brick Slab","true"
"Botania","botania:metamorphic_fungal_bricks_stairs","botania:metamorphic_fungal_bricks_stairs","Metamorphic Fungal Stone Brick Stairs","true"
"Botania","botania:metamorphic_fungal_bricks_wall","botania:metamorphic_fungal_bricks_wall","Metamorphic Fungal Brick Wall","true"
"Botania","botania:metamorphic_fungal_cobblestone","botania:metamorphic_fungal_cobblestone","Metamorphic Fungal Cobblestone","true"
"Botania","botania:metamorphic_fungal_cobblestone_slab","botania:metamorphic_fungal_cobblestone_slab","Metamorphic Fungal Cobblestone Slab","true"
"Botania","botania:metamorphic_fungal_cobblestone_stairs","botania:metamorphic_fungal_cobblestone_stairs","Metamorphic Fungal Cobblestone Stairs","true"
"Botania","botania:metamorphic_fungal_cobblestone_wall","botania:metamorphic_fungal_cobblestone_wall","Metamorphic Fungal Cobblestone Wall","true"
"Botania","botania:metamorphic_fungal_stone","botania:metamorphic_fungal_stone","Metamorphic Fungal Stone","true"
"Botania","botania:metamorphic_fungal_stone_slab","botania:metamorphic_fungal_stone_slab","Metamorphic Fungal Stone Slab","true"
"Botania","botania:metamorphic_fungal_stone_stairs","botania:metamorphic_fungal_stone_stairs","Metamorphic Fungal Stone Stairs","true"
"Botania","botania:metamorphic_mesa_bricks","botania:metamorphic_mesa_bricks","Metamorphic Mesa Stone Bricks","true"
"Botania","botania:metamorphic_mesa_bricks_slab","botania:metamorphic_mesa_bricks_slab","Metamorphic Mesa Stone Bricks Slab","true"
"Botania","botania:metamorphic_mesa_bricks_stairs","botania:metamorphic_mesa_bricks_stairs","Metamorphic Mesa Stone Bricks Stairs","true"
"Botania","botania:metamorphic_mesa_bricks_wall","botania:metamorphic_mesa_bricks_wall","Metamorphic Mesa Brick Wall","true"
"Botania","botania:metamorphic_mesa_cobblestone","botania:metamorphic_mesa_cobblestone","Metamorphic Mesa Cobblestone","true"
"Botania","botania:metamorphic_mesa_cobblestone_slab","botania:metamorphic_mesa_cobblestone_slab","Metamorphic Mesa Cobblestone Slab","true"
"Botania","botania:metamorphic_mesa_cobblestone_stairs","botania:metamorphic_mesa_cobblestone_stairs","Metamorphic Mesa Cobblestone Stairs","true"
"Botania","botania:metamorphic_mesa_cobblestone_wall","botania:metamorphic_mesa_cobblestone_wall","Metamorphic Mesa Cobblestone Wall","true"
"Botania","botania:metamorphic_mesa_stone","botania:metamorphic_mesa_stone","Metamorphic Mesa Stone","true"
"Botania","botania:metamorphic_mesa_stone_slab","botania:metamorphic_mesa_stone_slab","Metamorphic Mesa Stone Slab","true"
"Botania","botania:metamorphic_mesa_stone_stairs","botania:metamorphic_mesa_stone_stairs","Metamorphic Mesa Stone Stairs","true"
"Botania","botania:metamorphic_mountain_bricks","botania:metamorphic_mountain_bricks","Metamorphic Mountain Stone Bricks","true"
"Botania","botania:metamorphic_mountain_bricks_slab","botania:metamorphic_mountain_bricks_slab","Metamorphic Mountain Stone Brick Slab","true"
"Botania","botania:metamorphic_mountain_bricks_stairs","botania:metamorphic_mountain_bricks_stairs","Metamorphic Mountain Stone Brick Stairs","true"
"Botania","botania:metamorphic_mountain_bricks_wall","botania:metamorphic_mountain_bricks_wall","Metamorphic Mountain Brick Wall","true"
"Botania","botania:metamorphic_mountain_cobblestone","botania:metamorphic_mountain_cobblestone","Metamorphic Mountain Cobblestone","true"
"Botania","botania:metamorphic_mountain_cobblestone_slab","botania:metamorphic_mountain_cobblestone_slab","Metamorphic Mountain Cobblestone Slab","true"
"Botania","botania:metamorphic_mountain_cobblestone_stairs","botania:metamorphic_mountain_cobblestone_stairs","Metamorphic Mountain Cobblestone Stairs","true"
